com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
54418,4,0,88,2022-05-21 08:08:00.000,,,2022-05-21 08:11:03.666,2022-05-21 08:08:07.968,88,1.2005163,65.33025,3.7100425,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:09:00.000,c8480a49-c8e2-4421-ac4e-02410f4d855d,
41543,4,0,71,2022-05-21 08:59:00.000,,,2022-05-21 09:04:07.082,2022-05-21 08:59:25.298,71,1.2911897,53.640038,2.909999,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:00:00.000,39de2563-73f7-4b99-8693-1841977e463d,
2570,4,1,6,2022-05-21 19:07:00.000,,,2022-05-21 19:07:42.782,2022-05-21 19:07:42.306,7,2.945073,7.57,0.64,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 19:08:00.000,390a9cf3-0be8-45be-97e3-90d2c1dac648,
18720,4,0,25,2022-05-21 21:43:00.000,,,2022-05-21 21:55:00.384,2022-05-21 21:55:00.384,25,0.97222227,18.2,1.06,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 21:44:00.000,bab6a7c2-0fff-439d-be54-955935f87be0,
17174,4,0,27,2022-05-21 08:13:00.000,,,2022-05-21 08:13:23.897,2022-05-21 08:13:00.810,27,1.1697725,20.09,1.1300001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:14:00.000,00d579fa-440e-4b74-959b-8e086f38af7e,
57037,4,0,99,2022-05-21 09:01:00.000,,,2022-05-21 09:14:36.740,2022-05-21 09:14:36.740,99,1.3333334,76.05,3.96,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:02:00.000,ba30637d-a587-4fe4-8b2d-768b3e6157e3,
10612,4,0,19,2022-05-21 22:07:00.000,,,2022-05-21 22:11:28.785,2022-05-21 22:11:28.785,19,1.3333334,14.15,0.81,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 22:08:00.000,4d90403f-eacc-4022-8ed1-42693494c042,
12275,4,0,20,2022-05-21 22:25:00.000,,,2022-05-21 22:25:33.728,2022-05-21 22:25:17.043,20,1.2235531,15.02,0.84,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 22:26:00.000,c0d793f6-621e-4cbe-8cbe-c107b788d3fc,
6885,4,0,12,2022-05-21 08:22:00.000,,,2022-05-21 08:24:27.249,2022-05-21 08:24:27.249,12,1.3333334,9.18,0.49,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:23:00.000,c899c6b3-b183-4ad3-97d9-f2980ba9fe98,
10227,4,0,15,2022-05-21 09:35:00.000,,,2022-05-21 09:36:16.920,2022-05-21 09:36:16.920,15,1.0833333,11.08,0.62,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:36:00.000,5f1b9990-8c1e-41c3-a0f7-3daff9a63b99,
8289,4,0,12,2022-05-21 20:30:00.000,,,2022-05-21 20:31:03.003,2022-05-21 20:31:03.003,12,1.0277777,8.52,0.59,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 20:31:00.000,ad02e100-4bf7-4476-ba83-a2cb60bce69e,
59266,4,0,100,2022-05-21 08:29:00.000,,,2022-05-21 08:30:05.302,2022-05-21 08:30:05.302,100,1.2777778,75.73,4.08,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:30:00.000,5d8b06dd-6984-4dc6-828d-dece4e131fbd,
13738,4,0,22,2022-05-21 21:31:00.000,,,2022-05-21 21:34:11.871,2022-05-21 21:34:11.871,22,1.1944444,16.41,0.85,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 21:32:00.000,d697cd63-1be4-4adc-9bca-0f2f439d994f,
30084,4,0,49,2022-05-21 09:45:00.000,,,2022-05-21 09:45:50.407,2022-05-21 09:45:19.797,49,1.2242292,36.83,1.9999998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:46:00.000,55c7eed6-30ee-49d1-9db9-3384523549f6,
1983,4,0,4,2022-05-21 21:44:00.000,,,2022-05-21 21:45:40.852,2022-05-21 21:45:40.852,4,1.5833334,3.14,0.17,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 21:45:00.000,ee7f908d-dc6c-45ab-bcc1-abd5fb971b60,
60000,4,0,109,2022-05-21 08:31:00.000,,,2022-05-21 08:34:15.885,2022-05-21 08:34:15.885,109,1.3988333,83.93,4.36,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:32:00.000,9b95252f-1074-4d20-ab8b-ff2ca8e930da,
31420,4,0,57,2022-05-21 07:39:00.000,,,2022-05-21 07:45:15.516,2022-05-21 07:39:27.667,57,1.3888888,43.64,2.3000002,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 07:40:00.000,0a788244-d1f6-499a-a15d-0a06e2067c46,
33571,4,0,62,2022-05-21 09:34:00.000,,,2022-05-21 09:34:49.443,2022-05-21 09:34:49.443,62,1.4166666,47.56,2.58,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:35:00.000,9ec51c66-8c5d-4996-988b-e751a65ef98c,
21219,4,0,40,2022-05-21 07:45:00.000,,,2022-05-21 07:45:21.552,2022-05-21 07:45:16.656,40,1.4717791,31.229939,1.6099899,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 07:46:00.000,6504804b-5e38-4d62-a28a-a28c8fe5cbd0,
44150,4,0,79,2022-05-21 08:32:00.000,,,2022-05-21 08:32:47.612,2022-05-21 08:32:21.608,79,1.3737226,60.65,3.18,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:33:00.000,b79d9df2-faca-41dc-aeac-a237a0b4f9ae,
17482,4,0,34,2022-05-21 09:47:00.000,,,2022-05-21 09:48:45.783,2022-05-21 09:48:45.783,34,1.5277778,26.71,1.39,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:48:00.000,8a0deb97-3d5c-4d4d-801f-b95c1e1243c9,
7848,4,0,11,2022-05-21 07:46:00.000,,,2022-05-21 07:48:50.852,2022-05-21 07:48:50.852,11,0.9722222,7.63,0.6,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 07:47:00.000,412b9678-b586-4779-938b-88c25f32498c,
14689,4,0,25,2022-05-21 08:07:00.000,,,2022-05-21 08:08:07.834,2022-05-21 08:08:07.834,25,1.2777778,18.77,1.03,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:08:00.000,89f835bc-29ea-4450-87cb-f4ea593b1a4a,
57385,4,0,99,2022-05-21 08:38:00.000,,,2022-05-21 08:41:03.405,2022-05-21 08:41:03.405,99,1.3055556,74.92,3.98,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:39:00.000,e578f44e-0425-460c-974e-27f3ce5093b6,
10896,4,0,18,2022-05-21 09:53:00.000,,,2022-05-21 09:55:04.194,2022-05-21 09:55:04.194,18,1.25,13.62,0.74,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:54:00.000,fbb51bc8-0d5e-4082-a12f-0fc4aa4cdea4,
53155,4,0,94,2022-05-21 08:12:00.000,,,2022-05-21 08:13:00.464,2022-05-21 08:13:00.464,94,1.3611112,72.35,3.76,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:13:00.000,d4df171f-f23f-45f4-82de-8924ca8418fd,
20106,4,0,26,2022-05-21 08:14:00.000,,,2022-05-21 08:14:59.838,2022-05-21 08:14:38.632,26,0.9037026,18.170176,1.08,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:15:00.000,837d3fa0-9702-4c09-9932-a1bf6b1ce778,
60000,4,0,110,2022-05-21 08:39:00.000,,,2022-05-21 08:55:03.549,2022-05-21 08:55:03.549,110,1.4116666,84.7,4.4,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:40:00.000,04d2ad27-575f-4795-abca-4cfd3d5901c7,
11061,4,0,18,2022-05-21 10:47:00.000,,,2022-05-21 10:47:30.906,2022-05-21 10:47:30.906,18,1.2222222,13.52,0.76,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 10:48:00.000,7f6a58cf-db60-43b4-895c-b2bcb888feff,
60000,4,0,103,2022-05-21 08:28:00.000,,,2022-05-21 08:30:05.125,2022-05-21 08:28:23.429,103,1.2949822,77.69893,4.1400805,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:29:00.000,fe56b762-a6a5-4945-8616-4532fea41046,
38512,4,0,65,2022-05-21 08:50:00.000,,,2022-05-21 08:55:03.753,2022-05-21 08:55:03.753,65,1.2777778,49.21,2.63,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:51:00.000,a1830ee0-7dfe-4cd5-98ca-7e1174f53ad8,
54822,4,0,97,2022-05-21 08:30:00.000,,,2022-05-21 08:34:15.798,2022-05-21 08:34:15.798,97,1.3611112,74.62,3.9,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:31:00.000,9a4f0096-1596-4883-8033-816005be3b57,
9860,4,0,14,2022-05-21 10:37:00.000,,,2022-05-21 10:38:06.845,2022-05-21 10:38:06.845,14,1.0,9.86,0.65,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:38:00.000,8ccf5c81-73a7-43cc-a928-33530fcae1c6,
57035,4,0,101,2022-05-21 08:31:00.000,,,2022-05-21 08:32:21.371,2022-05-21 08:31:22.391,101,1.3519748,77.10994,4.0899925,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:32:00.000,292e50a8-01ab-4f61-8688-0408316daef5,
28948,4,0,53,2022-05-21 08:50:00.000,,,2022-05-21 08:51:02.267,2022-05-21 08:51:02.267,53,1.4166666,41.01,2.15,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:51:00.000,4a750674-bb14-4fb8-9e60-12f993466a8e,
12124,4,0,29,2022-05-21 10:43:00.000,,,2022-05-21 10:44:42.467,2022-05-21 10:43:11.881,29,1.9415797,23.54,1.0999999,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:44:00.000,e45a7f37-7fd4-4534-b8fb-1f9b39e6b4c0,
57547,4,0,101,2022-05-21 08:37:00.000,,,2022-05-21 08:41:03.337,2022-05-21 08:41:03.337,101,1.3333334,76.73,4.1,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:38:00.000,83f35d8a-7a84-41a4-82be-6628703f680a,
60000,4,0,105,2022-05-21 08:38:00.000,,,2022-05-21 08:55:01.292,2022-05-21 08:55:01.292,105,1.3345001,80.07,4.2,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:39:00.000,959d58f5-cc49-45e8-9761-6cb50757c859,
1094,4,0,2,2022-05-21 09:02:00.000,,,2022-05-21 09:04:07.492,2022-05-21 09:04:07.492,2,1.4166666,1.55,0.08,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:03:00.000,5efc61e9-2e9c-43bd-a152-19f257998e6d,
10569,4,0,19,2022-05-21 10:50:00.000,,,2022-05-21 10:51:01.266,2022-05-21 10:51:01.266,19,1.3888888,14.68,0.77,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:51:00.000,69186a48-ead1-4b41-9e22-44eb7c0464ca,
41265,4,0,72,2022-05-21 08:49:00.000,,,2022-05-21 08:55:03.725,2022-05-21 08:55:03.725,72,1.3333334,55.02,2.9,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:50:00.000,887bbd8d-cf44-4c31-9936-b437866ee17a,
43078,4,0,80,2022-05-21 08:49:00.000,,,2022-05-21 08:51:02.084,2022-05-21 08:49:44.650,80,1.4422647,62.13066,3.2300205,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:50:00.000,7d37e5d0-7c43-451c-9ec8-3bf5177159d9,
11895,4,0,20,2022-05-21 09:11:00.000,,,2022-05-21 09:14:36.992,2022-05-21 09:14:36.992,20,1.2777778,15.2,0.84,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:12:00.000,b7a61dee-1ae0-4914-94eb-a0f9c6517866,
16177,4,0,25,2022-05-21 11:53:00.000,,,2022-05-21 11:55:01.396,2022-05-21 11:53:18.056,25,1.1522083,18.64,1.02,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 11:54:00.000,293768ea-66ca-42e0-9ac3-a9dcc4820baf,
58659,4,0,110,2022-05-21 09:01:00.000,,,2022-05-21 09:04:07.373,2022-05-21 09:04:07.373,110,1.4722222,86.36,4.5,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:02:00.000,b4ddc5f5-9859-4278-9dd2-58d60d00a1f0,
5589,4,0,8,2022-05-21 09:10:00.000,,,2022-05-21 09:14:36.909,2022-05-21 09:14:36.909,8,1.0555556,5.9,0.34,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:11:00.000,bef6dcb3-158e-40d9-8124-971f327dbf0b,
58097,4,0,102,2022-05-21 11:05:00.000,,,2022-05-21 11:07:18.902,2022-05-21 11:05:42.362,102,1.337742,77.72,4.09,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 11:06:00.000,af1c120d-34de-42a0-9161-de5399bfd845,
15265,4,0,26,2022-05-21 09:39:00.000,,,2022-05-21 09:41:10.070,2022-05-21 09:41:10.070,26,1.3055556,19.93,1.04,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:40:00.000,e4800ace-2f0a-496c-b706-3ecab6432a44,
15554,4,0,29,2022-05-21 09:38:00.000,,,2022-05-21 09:41:10.006,2022-05-21 09:41:10.006,29,1.4722222,22.9,1.17,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:39:00.000,d656f429-5426-40a4-997d-fd5b75abb482,
45426,4,0,87,2022-05-21 08:40:00.000,,,2022-05-21 08:41:03.682,2022-05-21 08:41:03.682,87,1.5,68.14,3.53,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:41:00.000,29d647b4-544f-41f1-b0b7-fb274fd0d641,
16794,4,0,27,2022-05-21 13:52:00.000,,,2022-05-21 13:55:01.794,2022-05-21 13:52:23.118,27,1.2146662,20.4,1.14,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 13:53:00.000,44685086-2870-4f48-90b0-6bec00caf618,
10305,4,0,21,2022-05-21 09:18:00.000,,,2022-05-21 09:29:10.405,2022-05-21 09:29:10.405,21,1.5555556,16.03,0.97,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:19:00.000,531c5e88-a2cb-43bf-a0f2-e9605433eadd,
8595,4,0,13,2022-05-21 09:11:00.000,,,2022-05-21 09:11:32.361,2022-05-21 09:11:32.361,13,1.1111112,9.55,0.55,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:12:00.000,81214c8b-a12e-40be-af06-3bcbf9ffd2c5,
23889,4,0,43,2022-05-21 09:39:00.000,,,2022-05-21 09:40:28.252,2022-05-21 09:40:28.252,43,1.3888888,33.18,1.75,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:40:00.000,72545aef-ea9c-4f34-8a1a-4f89cca37f3e,
28214,4,0,50,2022-05-21 08:45:00.000,,,2022-05-21 08:55:03.618,2022-05-21 08:55:03.618,50,1.3333334,37.62,2.1,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 08:46:00.000,5c70cfb3-572f-4499-bff2-c8e4eb56c8cb,
4855,4,0,8,2022-05-21 14:01:00.000,,,2022-05-21 14:11:47.517,2022-05-21 14:11:47.517,8,1.1944444,5.8,0.35,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 14:02:00.000,a73dedc2-517f-41ba-b76e-c2282e7b22e7,
20854,4,0,34,2022-05-21 09:40:00.000,,,2022-05-21 09:40:48.686,2022-05-21 09:40:28.393,34,1.2055087,25.140429,1.389956,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:41:00.000,0535d03f-04d9-49a0-8211-e864795e5f22,
17740,4,0,31,2022-05-21 09:53:00.000,,,2022-05-21 09:53:29.209,2022-05-21 09:53:22.180,31,1.3082916,23.210077,1.2900269,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:54:00.000,e02599a2-bf6c-4636-8711-7e53b3c75a42,
16970,4,0,27,2022-05-21 22:09:00.000,,,2022-05-21 22:14:59.383,2022-05-21 22:14:59.383,27,1.1944444,20.27,1.08,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 22:10:00.000,6c2d0a58-04cd-40f5-be7f-05dbba23cd3d,
19072,4,0,32,2022-05-21 10:35:00.000,,,2022-05-21 10:37:06.332,2022-05-21 10:37:06.332,32,1.25,23.84,1.34,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 10:36:00.000,82a0b097-0246-47aa-b414-663e5783f552,
3315,4,0,6,2022-05-21 14:21:00.000,,,2022-05-21 14:21:04.252,2022-05-21 14:21:04.252,6,2.6666667,8.84,0.72,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 14:22:00.000,713362cf-caad-412c-a8a6-c70d4aa346df,
45175,4,0,80,2022-05-21 08:46:00.000,,,2022-05-21 08:49:44.060,2022-05-21 08:46:12.177,80,1.3454422,60.780975,3.280005,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:47:00.000,1178dbad-4cc3-4400-8ee8-de1d636e5df4,
23422,4,0,42,2022-05-21 09:46:00.000,,,2022-05-21 09:55:01.465,2022-05-21 09:55:01.465,42,1.3611112,31.88,1.73,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:47:00.000,ea158fab-7fe7-4df2-b282-9eabeea6f509,
14898,4,0,23,2022-05-21 10:50:00.000,,,2022-05-21 10:50:47.994,2022-05-21 10:50:46.095,23,1.1470594,17.09,0.9800001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 10:51:00.000,0ed765d3-ad2b-40c7-a804-d396ddfaf967,
19344,4,0,35,2022-05-21 15:56:00.000,,,2022-05-21 15:56:43.757,2022-05-21 15:56:41.625,35,1.3807442,26.71,1.4499999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 15:57:00.000,4643ef47-1486-45c0-935e-e46a1b1f7af7,
34040,4,0,48,2022-05-21 10:39:00.000,,,2022-05-21 10:40:01.072,2022-05-21 10:40:01.072,48,1.0000001,34.04,2.02,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:40:00.000,7715b96d-c128-4133-abb1-efecc4b31347,
10221,4,0,20,2022-05-21 08:58:00.000,,,2022-05-21 08:59:25.068,2022-05-21 08:59:25.068,20,1.5555556,15.9,1.0,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 08:59:00.000,00ffc83c-2f1f-422b-ab6c-dd7ca5b3356d,
32897,4,0,56,2022-05-21 10:36:00.000,,,2022-05-21 10:37:06.456,2022-05-21 10:37:06.456,56,1.3055556,42.95,2.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 10:37:00.000,ced63767-01ac-4a5b-91fe-a5873b1b1166,
5920,4,0,10,2022-05-21 10:45:00.000,,,2022-05-21 10:46:07.556,2022-05-21 10:46:07.556,10,1.25,7.4,0.43,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:46:00.000,dd0acc58-b2aa-4e33-bd83-924085e4391d,
33335,4,0,60,2022-05-21 22:18:00.000,,,2022-05-21 22:19:06.970,2022-05-21 22:18:58.498,60,1.3757542,45.860817,2.4299242,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 22:19:00.000,c94d0193-86b3-4524-8586-dec85adce8f6,
26195,4,0,45,2022-05-21 11:04:00.000,,,2022-05-21 11:05:54.558,2022-05-21 11:05:54.558,45,1.3055556,34.2,1.86,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 11:05:00.000,1ff0c58e-8b62-4747-ad4e-4a7a35b30a05,
60000,4,0,106,2022-05-21 09:00:00.000,,,2022-05-21 09:14:36.672,2022-05-21 09:14:36.672,106,1.3514999,81.09,4.24,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:01:00.000,91b9d9f2-fe33-4352-8ab9-50e2b2eef466,
28610,4,0,47,2022-05-21 09:54:00.000,,,2022-05-21 09:54:59.850,2022-05-21 09:54:27.586,47,1.2222848,34.969765,1.9400097,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:55:00.000,79be46b5-71f9-438e-a111-f482d2a1ada5,
4313,4,0,7,2022-05-21 16:27:00.000,,,2022-05-21 16:27:26.488,2022-05-21 16:27:25.610,7,1.2332639,5.3199997,0.29,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 16:28:00.000,7cfd34f1-a476-4f2e-94bc-9123a638958c,
7585,4,0,12,2022-05-21 10:55:00.000,,,2022-05-21 10:56:48.135,2022-05-21 10:56:48.135,12,1.1666666,8.85,0.51,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:56:00.000,b577bfc9-7d50-4a36-a15d-f522541de85d,
30120,4,0,50,2022-05-21 09:34:00.000,,,2022-05-21 09:35:01.419,2022-05-21 09:35:01.419,50,1.25,37.65,2.07,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:35:00.000,b338a165-9271-4a27-9a56-2a1884cefb4a,
18452,4,0,30,2022-05-21 11:07:00.000,,,2022-05-21 11:09:01.213,2022-05-21 11:09:01.213,30,1.1944444,22.04,1.27,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 11:08:00.000,dd10ad74-d810-4d1b-b2e3-d7fb08849a9d,
21368,4,0,37,2022-05-21 10:40:00.000,,,2022-05-21 10:42:08.100,2022-05-21 10:40:01.283,37,1.3070451,27.929882,1.6599927,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:41:00.000,75222625-337a-4fdc-9cae-59843da328ea,
6178,4,0,10,2022-05-21 13:56:00.000,,,2022-05-21 13:57:28.477,2022-05-21 13:57:28.477,10,1.1944444,7.38,0.42,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 13:57:00.000,199c7e84-d789-4497-b579-bf7da22f4ea4,
15640,4,0,34,2022-05-21 13:50:00.000,,,2022-05-21 13:52:27.326,2022-05-21 13:52:27.326,34,1.75,27.37,1.4,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 13:51:00.000,524750c3-77ac-4cf6-828b-6d2efe4e7ed9,
6741,4,0,9,2022-05-21 09:43:00.000,,,2022-05-21 09:43:28.230,2022-05-21 09:43:10.011,9,0.9656029,6.5099998,0.39,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:44:00.000,8a87b248-835a-4e12-8f85-6e3117f2ebc8,
16990,4,0,24,2022-05-21 10:46:00.000,,,2022-05-21 10:46:44.902,2022-05-21 10:46:44.902,24,1.0,16.99,1.03,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:47:00.000,962cfbc1-d579-44b0-970d-a9502c24a7cc,
6534,4,0,10,2022-05-21 14:09:00.000,,,2022-05-21 14:11:47.760,2022-05-21 14:11:47.760,10,1.1111112,7.26,0.43,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 14:10:00.000,3c2181c0-7dbb-4c10-93f9-f1693d02ab7b,
4695,4,0,11,2022-05-21 23:03:00.000,,,2022-05-21 23:04:03.395,2022-05-21 23:04:03.395,11,1.9444444,9.13,0.44,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 23:04:00.000,978364f8-2c3e-4251-a55c-07700f3741e7,
15857,4,0,24,2022-05-21 14:27:00.000,,,2022-05-21 14:28:57.018,2022-05-21 14:28:57.018,24,1.1388888,18.06,1.0,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 14:28:00.000,d89d9dca-4272-431f-a142-8a8fd119b4ad,
4835,4,0,11,2022-05-21 09:33:00.000,,,2022-05-21 09:34:49.128,2022-05-21 09:34:49.128,11,1.8611113,9.0,0.45,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:34:00.000,1eeadcbe-2171-4c73-a2b4-68a98f07b400,
54384,4,0,96,2022-05-21 11:05:00.000,,,2022-05-21 11:05:58.471,2022-05-21 11:05:54.678,96,1.3507648,73.46001,3.8599997,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 11:06:00.000,39028879-bd85-401c-bebd-5b01c38f4529,
9234,4,0,15,2022-05-21 14:27:00.000,,,2022-05-21 14:27:35.511,2022-05-21 14:27:35.511,15,1.1944444,11.03,0.61,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 14:28:00.000,f7046fa9-5397-4fde-a649-6a52cede67ed,
29410,4,0,50,2022-05-21 09:46:00.000,,,2022-05-21 09:48:45.639,2022-05-21 09:48:45.639,50,1.2777778,37.58,2.06,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 09:47:00.000,56e0fc21-7643-448f-b1e3-ee057351f06b,
8907,4,0,17,2022-05-21 10:56:00.000,,,2022-05-21 10:56:59.552,2022-05-21 10:56:56.426,17,1.4819658,13.200195,0.73999023,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-21 10:57:00.000,63fcf039-68e8-4d2e-a56a-6124f8861324,
3986,4,0,6,2022-05-21 16:09:00.000,,,2022-05-21 16:09:36.551,2022-05-21 16:09:36.551,6,1.1111112,4.43,0.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 16:10:00.000,5c37494b-7592-419a-9100-605d64067bb6,
8405,4,0,15,2022-05-22 08:51:00.000,,,2022-05-22 08:51:33.645,2022-05-22 08:51:32.161,15,1.3942775,11.720001,0.62000006,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-22 08:52:00.000,a883f4e4-c789-430e-91d4-33bf8e6ce7ad,
21501,4,0,35,2022-05-21 09:52:00.000,,,2022-05-21 09:55:01.527,2022-05-21 09:55:01.527,35,1.2222222,26.28,1.43,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-21 09:53:00.000,1667540a-f696-405a-bbae-f420c70974d3,
