binning_data;update_time;create_time;source_pkg_name;source_type;count;speed;distance;calorie;deviceuuid;pkg_name;datauuid;day_time
b0ccbec7-7299-49c0-8863-d0452ed41aa4.binning_data.json;2022-06-03 22:00:05.077;2022-06-03 22:00:05.077;com.sec.android.app.shealth;0;6287;13093624;4806.23;25559999;3JD7PDJoKB;com.sec.android.app.shealth;b0ccbec7-7299-49c0-8863-d0452ed41aa4;1,65421E+12
e75df250-3fd5-48cd-8374-99a960cced24.binning_data.json;2022-06-07 22:57:20.384;2022-06-06 22:02:24.912;com.sec.android.app.shealth;-2;8862;12043219;61852744;34187955;VfS0qUERdZ;com.sec.android.app.shealth;e75df250-3fd5-48cd-8374-99a960cced24;1,65456E+12
660862a9-5fc0-4b1f-aa80-4fe19ed95dff.binning_data.json;2022-06-12 22:12:09.614;2022-06-11 22:27:50.542;com.sec.android.app.shealth;-2;10871;12114217;7511.52;41570236;VfS0qUERdZ;com.sec.android.app.shealth;660862a9-5fc0-4b1f-aa80-4fe19ed95dff;1,65499E+12
e69d3d08-42a4-4b85-bfcd-d6a1b1fbbcba.binning_data.json;2022-06-11 22:00:07.358;2022-06-10 22:00:06.762;com.sec.android.app.shealth;103;7381;1372638;50904883;32452158;SumqgnI0Fz;com.sec.android.app.shealth;e69d3d08-42a4-4b85-bfcd-d6a1b1fbbcba;1,65482E+12
76a9ca70-d089-47ac-901a-b1eb14f5ccda.binning_data.json;2022-06-04 22:00:02.861;2022-06-04 22:00:02.861;com.sec.android.app.shealth;0;11569;12593769;8759.09;46702997;3JD7PDJoKB;com.sec.android.app.shealth;76a9ca70-d089-47ac-901a-b1eb14f5ccda;1,6543E+12
f0522ef9-600f-4ecc-99bb-792c2b23aa85.binning_data.json;2022-06-09 22:14:16.073;2022-06-08 22:04:43.944;com.sec.android.app.shealth;-2;14235;12490159;10062.41;54992035;VfS0qUERdZ;com.sec.android.app.shealth;f0522ef9-600f-4ecc-99bb-792c2b23aa85;1,65473E+12
4f18aec5-a760-4706-a661-f91752eb2106.binning_data.json;2022-06-05 22:00:02.228;2022-06-05 22:00:02.228;com.sec.android.app.shealth;0;13025;12734253;9884.83;52505994;3JD7PDJoKB;com.sec.android.app.shealth;4f18aec5-a760-4706-a661-f91752eb2106;1,65439E+12
6b98ab2c-3405-4d07-ab1e-87a7cd9742d5.binning_data.json;2022-06-10 22:00:06.777;2022-06-09 22:00:12.850;com.sec.android.app.shealth;103;12782;11040641;7936708;45971362;SumqgnI0Fz;com.sec.android.app.shealth;6b98ab2c-3405-4d07-ab1e-87a7cd9742d5;1,65473E+12
4154239f-d736-4db5-8886-7625eb65983d.binning_data.json;2022-06-14 21:51:27.686;2022-06-13 22:30:22.429;com.sec.android.app.shealth;-2;7677;15010344;5907119;34799265;VfS0qUERdZ;com.sec.android.app.shealth;4154239f-d736-4db5-8886-7625eb65983d;1,65516E+12
e8fbb072-20c7-4a81-b141-20ade439dc6e.binning_data.json;2022-06-13 22:00:13.302;2022-06-12 22:00:09.387;com.sec.android.app.shealth;103;9438;10887241;5816654;33763553;SumqgnI0Fz;com.sec.android.app.shealth;e8fbb072-20c7-4a81-b141-20ade439dc6e;1,65499E+12
e7c601dd-eeeb-413c-bd06-a592c5684ca6.binning_data.json;2022-06-11 22:30:25.265;2022-06-11 08:12:56.377;com.sec.android.app.shealth;-2;6734;11999876;4576967;25621152;VfS0qUERdZ;com.sec.android.app.shealth;e7c601dd-eeeb-413c-bd06-a592c5684ca6;1,65491E+12
634de913-8585-452c-b814-738a862a35ca.binning_data.json;2022-06-12 22:00:09.459;2022-06-11 22:00:07.330;com.sec.android.app.shealth;103;5941;11110575;37085234;2153022;SumqgnI0Fz;com.sec.android.app.shealth;634de913-8585-452c-b814-738a862a35ca;1,65491E+12
41e757fa-c35f-460f-b3eb-f0055dcde979.binning_data.json;2022-06-07 22:14:17.253;2022-06-07 22:00:02.884;com.sec.android.app.shealth;0;7740;13113593;5916.02;31329996;3JD7PDJoKB;com.sec.android.app.shealth;41e757fa-c35f-460f-b3eb-f0055dcde979;1,65456E+12
70ec8e94-004c-4159-8c7d-816614005eb5.binning_data.json;2022-06-14 22:00:07.158;2022-06-14 22:00:07.158;com.sec.android.app.shealth;103;6277;13280442;42540527;26828674;SumqgnI0Fz;com.sec.android.app.shealth;70ec8e94-004c-4159-8c7d-816614005eb5;1,65516E+12
93293d59-8588-4cfd-a6b6-6137139676ec.binning_data.json;2022-06-16 21:36:47.530;2022-06-16 08:19:02.552;com.sec.android.app.shealth;-2;11541;12309793;80049424;44001248;VfS0qUERdZ;com.sec.android.app.shealth;93293d59-8588-4cfd-a6b6-6137139676ec;1,65534E+12
4b5e5b54-50e1-4884-95fb-b2a56b0ae5e4.binning_data.json;2022-06-06 22:00:03.418;2022-06-06 22:00:03.418;com.sec.android.app.shealth;0;2460;13029169;1871.57;99579994;3JD7PDJoKB;com.sec.android.app.shealth;4b5e5b54-50e1-4884-95fb-b2a56b0ae5e4;1,65447E+12
ec1b92bc-2878-4f9b-8eac-8a3e799e6d97.binning_data.json;2022-06-13 21:56:12.365;2022-06-12 22:12:28.092;com.sec.android.app.shealth;-2;8248;12768861;5869605;31963138;VfS0qUERdZ;com.sec.android.app.shealth;ec1b92bc-2878-4f9b-8eac-8a3e799e6d97;1,65508E+12
3044dfca-d400-48e4-b3f3-aa263d9cae94.binning_data.json;2022-06-13 22:00:13.290;2022-06-13 22:00:13.290;com.sec.android.app.shealth;103;6471;11396861;40535928;2339529;SumqgnI0Fz;com.sec.android.app.shealth;3044dfca-d400-48e4-b3f3-aa263d9cae94;1,65508E+12
3a18d411-41d3-41c2-81cf-e20e5d1ebc0c.binning_data.json;2022-06-16 22:00:04.656;2022-06-16 22:00:04.656;com.sec.android.app.shealth;103;10019;1116539;6243.01;35821362;SumqgnI0Fz;com.sec.android.app.shealth;3a18d411-41d3-41c2-81cf-e20e5d1ebc0c;1,65534E+12
a93467f7-b192-4bd5-8a4c-2a1afceadead.binning_data.json;2022-06-09 22:00:10.761;2022-06-09 22:00:10.761;com.sec.android.app.shealth;0;12240;13534818;9388.43;49277994;3JD7PDJoKB;com.sec.android.app.shealth;a93467f7-b192-4bd5-8a4c-2a1afceadead;1,65473E+12
2744567f-fea5-4433-9aa2-a645dcd66d30.binning_data.json;2022-06-15 22:00:03.869;2022-06-15 22:00:03.869;com.sec.android.app.shealth;103;775;10369308;4764397;28250313;SumqgnI0Fz;com.sec.android.app.shealth;2744567f-fea5-4433-9aa2-a645dcd66d30;1,65525E+12
8c0d48a0-afb1-4708-b50c-55bd9195ede4.binning_data.json;2022-06-19 01:30:43.624;2022-06-17 22:07:33.520;com.sec.android.app.shealth;-2;17739;11946789;12153669;6733285;VfS0qUERdZ;com.sec.android.app.shealth;8c0d48a0-afb1-4708-b50c-55bd9195ede4;1,65551E+12
c1a36707-3349-471b-bc95-7d7c1c0886a5.binning_data.json;2022-06-08 22:04:22.419;2022-06-07 22:14:17.250;com.sec.android.app.shealth;0;7591;16260724;6415.19;37316998;3JD7PDJoKB;com.sec.android.app.shealth;c1a36707-3349-471b-bc95-7d7c1c0886a5;1,65465E+12
12614bc6-797a-4b8b-91c9-826ce5febb31.binning_data.json;2022-06-19 22:00:05.973;2022-06-18 22:00:04.710;com.sec.android.app.shealth;103;16585;10746399;10164529;5940146;SumqgnI0Fz;com.sec.android.app.shealth;12614bc6-797a-4b8b-91c9-826ce5febb31;1,65551E+12
fb8442be-4785-43c9-8c97-93a539541157.binning_data.json;2022-06-18 22:00:04.710;2022-06-17 22:00:04.412;com.sec.android.app.shealth;103;14310;12357605;9347316;55865424;SumqgnI0Fz;com.sec.android.app.shealth;fb8442be-4785-43c9-8c97-93a539541157;1,65542E+12
c6134b58-eb69-41d9-a5f2-0b01560f2866.binning_data.json;2022-06-20 20:52:04.809;2022-06-19 22:12:32.712;com.sec.android.app.shealth;-2;11352;12228259;7855622;43549463;VfS0qUERdZ;com.sec.android.app.shealth;c6134b58-eb69-41d9-a5f2-0b01560f2866;1,65568E+12
8f7116e1-ec6b-42a9-ae8e-cde6f39d96e3.binning_data.json;2022-06-15 21:09:23.363;2022-06-14 22:00:34.032;com.sec.android.app.shealth;-2;1323;11377028;9100064;51680283;VfS0qUERdZ;com.sec.android.app.shealth;8f7116e1-ec6b-42a9-ae8e-cde6f39d96e3;1,65525E+12
96bc467e-af8a-43ea-afc4-2ecf32b3dcd0.binning_data.json;2022-06-10 22:00:02.550;2022-06-10 22:00:02.550;com.sec.android.app.shealth;0;6527;14983271;52567993;28891995;3JD7PDJoKB;com.sec.android.app.shealth;96bc467e-af8a-43ea-afc4-2ecf32b3dcd0;1,65482E+12
ac5d94de-3534-4a8d-b395-98125bf627b5.binning_data.json;2022-06-20 22:00:50.344;2022-06-20 22:00:50.344;com.sec.android.app.shealth;103;9520;11159267;5922186;3428409;SumqgnI0Fz;com.sec.android.app.shealth;ac5d94de-3534-4a8d-b395-98125bf627b5;1,65568E+12
85c62446-2c73-4d17-8779-ad60c01fd1c2.binning_data.json;2022-06-11 22:12:28.920;2022-06-11 22:00:03.436;com.sec.android.app.shealth;0;4737;13603142;3644.15;19221999;3JD7PDJoKB;com.sec.android.app.shealth;85c62446-2c73-4d17-8779-ad60c01fd1c2;1,65491E+12
b01193a8-2364-4db8-a00a-73393874b16b.binning_data.json;2022-06-17 23:09:21.156;2022-06-16 22:04:00.918;com.sec.android.app.shealth;-2;15697;13878018;11575367;65352625;VfS0qUERdZ;com.sec.android.app.shealth;b01193a8-2364-4db8-a00a-73393874b16b;1,65542E+12
f17337af-8dd3-4ee5-a4fe-a6dbc80c61b6.binning_data.json;2022-06-22 19:48:14.797;2022-06-22 05:05:56.836;com.sec.android.app.shealth;-2;17532;1394183;13155764;75567426;VfS0qUERdZ;com.sec.android.app.shealth;f17337af-8dd3-4ee5-a4fe-a6dbc80c61b6;1,65586E+12
d306601d-bb5e-4d1a-915a-0e437e8ff444.binning_data.json;2022-06-12 22:00:02.530;2022-06-12 22:00:02.530;com.sec.android.app.shealth;0;8739;13377713;6696.79;35281998;3JD7PDJoKB;com.sec.android.app.shealth;d306601d-bb5e-4d1a-915a-0e437e8ff444;1,65499E+12
a10ab793-ba66-44f2-a660-b5038a78a3f4.binning_data.json;2022-06-22 22:00:05.651;2022-06-22 22:00:05.651;com.sec.android.app.shealth;103;14786;12209082;9616864;58252936;SumqgnI0Fz;com.sec.android.app.shealth;a10ab793-ba66-44f2-a660-b5038a78a3f4;1,65586E+12
1e5d880a-f946-40e4-8f4c-ce2f3be52538.binning_data.json;2022-06-19 22:00:05.961;2022-06-19 22:00:05.961;com.sec.android.app.shealth;103;8121;1098103;50298623;29309427;SumqgnI0Fz;com.sec.android.app.shealth;1e5d880a-f946-40e4-8f4c-ce2f3be52538;1,6556E+12
dc9dd888-9ff4-4166-98b2-c8cca3e4065a.binning_data.json;2022-06-19 21:51:34.782;2022-06-19 09:34:22.799;com.sec.android.app.shealth;-2;9307;12059768;64150923;35543747;VfS0qUERdZ;com.sec.android.app.shealth;dc9dd888-9ff4-4166-98b2-c8cca3e4065a;1,6556E+12
fce0853c-1148-4fc5-aab6-63b3f4bdff6c.binning_data.json;2022-06-24 22:00:06.291;2022-06-24 22:00:06.291;com.sec.android.app.shealth;103;10804;11211638;6723394;38705374;SumqgnI0Fz;com.sec.android.app.shealth;fce0853c-1148-4fc5-aab6-63b3f4bdff6c;1,65603E+12
4e005048-7ed1-47c7-92b4-006b5375c0a8.binning_data.json;2022-06-13 22:00:03.705;2022-06-13 22:00:03.705;com.sec.android.app.shealth;0;7170;138055;5539.83;29138998;3JD7PDJoKB;com.sec.android.app.shealth;4e005048-7ed1-47c7-92b4-006b5375c0a8;1,65508E+12
092c10c4-4438-4ed8-85d5-ee3f759ebae9.binning_data.json;2022-06-21 22:00:04.983;2022-06-21 22:00:04.983;com.sec.android.app.shealth;103;9905;10823159;60895156;35695212;SumqgnI0Fz;com.sec.android.app.shealth;092c10c4-4438-4ed8-85d5-ee3f759ebae9;1,65577E+12
e0532f9c-eb4e-4ff5-b23a-285465c58a83.binning_data.json;2022-06-14 22:00:02.859;2022-06-14 22:00:02.859;com.sec.android.app.shealth;0;6737;16624106;57221797;33158002;3JD7PDJoKB;com.sec.android.app.shealth;e0532f9c-eb4e-4ff5-b23a-285465c58a83;1,65516E+12
bf8c57b9-b884-4b57-9633-8217f8252cd1.binning_data.json;2022-06-24 22:07:53.185;2022-06-24 06:24:42.815;com.sec.android.app.shealth;-2;12874;12518688;8994151;4924386;VfS0qUERdZ;com.sec.android.app.shealth;bf8c57b9-b884-4b57-9633-8217f8252cd1;1,65603E+12
0b143a5f-3630-4d99-8ec6-78b9036fde50.binning_data.json;2022-06-15 22:00:01.683;2022-06-15 22:00:01.683;com.sec.android.app.shealth;0;731;12424175;55566003;30.39;3JD7PDJoKB;com.sec.android.app.shealth;0b143a5f-3630-4d99-8ec6-78b9036fde50;1,65525E+12
a87e65ee-097f-4c89-9611-1136e572061e.binning_data.json;2022-06-21 21:16:16.982;2022-06-21 05:09:02.547;com.sec.android.app.shealth;-2;11419;11961654;7794549;4352943;VfS0qUERdZ;com.sec.android.app.shealth;a87e65ee-097f-4c89-9611-1136e572061e;1,65577E+12
7c6423da-0449-418c-8af9-a76d25b05e6a.binning_data.json;2022-06-23 22:00:06.179;2022-06-23 22:00:06.179;com.sec.android.app.shealth;103;7532;11222212;47175596;27385336;SumqgnI0Fz;com.sec.android.app.shealth;7c6423da-0449-418c-8af9-a76d25b05e6a;1,65594E+12
68e8cfdd-7406-46e3-a825-9f163cf89165.binning_data.json;2022-06-17 22:00:01.994;2022-06-17 22:00:01.994;com.sec.android.app.shealth;0;11748;14217956;9102.43;47354996;3JD7PDJoKB;com.sec.android.app.shealth;68e8cfdd-7406-46e3-a825-9f163cf89165;1,65542E+12
aa6eceb6-10fa-46db-bfa1-7b84fe0812a9.binning_data.json;2022-06-16 22:00:02.006;2022-06-16 22:00:02.006;com.sec.android.app.shealth;0;9308;13579233;7149.39;37655997;3JD7PDJoKB;com.sec.android.app.shealth;aa6eceb6-10fa-46db-bfa1-7b84fe0812a9;1,65534E+12
1aa25d1d-a513-4231-9294-5119d19b3ec1.binning_data.json;2022-06-23 21:32:26.404;2022-06-23 07:51:48.320;com.sec.android.app.shealth;-2;9192;12488611;6472975;35431647;VfS0qUERdZ;com.sec.android.app.shealth;1aa25d1d-a513-4231-9294-5119d19b3ec1;1,65594E+12
8bb0e13a-c01b-490c-adf7-ac2907dad17b.binning_data.json;2022-06-18 22:00:02.734;2022-06-18 22:00:02.734;com.sec.android.app.shealth;0;15641;13083744;11907.83;62939996;3JD7PDJoKB;com.sec.android.app.shealth;8bb0e13a-c01b-490c-adf7-ac2907dad17b;1,65551E+12
54e38a6c-1678-4277-9adc-9ecc794826e0.binning_data.json;2022-06-19 22:00:03.509;2022-06-19 22:00:03.509;com.sec.android.app.shealth;0;7728;13149601;5899.66;312.68;3JD7PDJoKB;com.sec.android.app.shealth;54e38a6c-1678-4277-9adc-9ecc794826e0;1,6556E+12
79f73a93-b787-4f1d-8a17-c42896e03adc.binning_data.json;2022-06-25 13:43:01.369;2022-06-24 22:07:52.833;com.sec.android.app.shealth;-2;90;11004233;66920006;3.63;VfS0qUERdZ;com.sec.android.app.shealth;79f73a93-b787-4f1d-8a17-c42896e03adc;1,65612E+12
1511e645-3931-4c2d-a751-700c22f38039.binning_data.json;2022-06-20 22:00:04.238;2022-06-20 22:00:04.238;com.sec.android.app.shealth;0;9832;13466885;75465303;39821997;3JD7PDJoKB;com.sec.android.app.shealth;1511e645-3931-4c2d-a751-700c22f38039;1,65568E+12
7e26d6c2-ac3a-4006-bfb3-d0fc8fca71b2.binning_data.json;2022-06-21 22:00:02.232;2022-06-21 22:00:02.232;com.sec.android.app.shealth;0;9766;13310779;74718604;39503998;3JD7PDJoKB;com.sec.android.app.shealth;7e26d6c2-ac3a-4006-bfb3-d0fc8fca71b2;1,65577E+12
1252d98f-a4ab-4121-b0c1-8b28d25c0a69.binning_data.json;2022-06-23 22:00:03.640;2022-06-23 22:00:03.640;com.sec.android.app.shealth;0;7552;1346408;5789.77;306.18;3JD7PDJoKB;com.sec.android.app.shealth;1252d98f-a4ab-4121-b0c1-8b28d25c0a69;1,65594E+12
0dd577f3-67c3-42a8-81ec-18eb1e8e5cc7.binning_data.json;2022-06-22 22:00:02.716;2022-06-22 22:00:02.716;com.sec.android.app.shealth;0;15158;1524111;12440279;695.35;3JD7PDJoKB;com.sec.android.app.shealth;0dd577f3-67c3-42a8-81ec-18eb1e8e5cc7;1,65586E+12
e8afe2ea-88b0-43ca-85bb-cd3623742610.binning_data.json;2022-06-24 22:00:02.608;2022-06-24 22:00:02.608;com.sec.android.app.shealth;0;11105;13766971;8555.21;44932996;3JD7PDJoKB;com.sec.android.app.shealth;e8afe2ea-88b0-43ca-85bb-cd3623742610;1,65603E+12
